t,player_x,obs1_x,obs1_y,obs2_x,obs2_y,obs3_x,obs3_y
37.521,0.1947,0.0376,0.9469,0.5971,0.8510,0.4376,0.7546
37.566,0.1720,0.0376,0.9615,0.5971,0.8657,0.4376,0.7695
37.614,0.1481,0.0376,0.9770,0.5971,0.8812,0.4376,0.7850
37.661,0.1481,0.0376,0.9922,0.5971,0.8966,0.4376,0.8004
37.708,0.1481,0.0376,1.0072,0.5971,0.9116,0.4376,0.8155
37.755,0.1481,0.5971,0.9270,0.4376,0.8310,0.1852,0.7373
37.801,0.1400,0.5971,0.9420,0.4376,0.8461,0.1852,0.7524
37.847,0.1171,0.5971,0.9569,0.4376,0.8610,0.1852,0.7674
37.908,0.0865,0.5971,0.9767,0.4376,0.8809,0.1852,0.7874
37.971,0.0552,0.5971,0.9970,0.4376,0.9013,0.1852,0.8080
38.018,0.0500,0.5971,1.0122,0.4376,0.9166,0.1852,0.8233
38.064,0.0500,0.4376,0.9317,0.1852,0.8385,0.3508,0.7402
38.111,0.0500,0.4376,0.9470,0.1852,0.8538,0.3508,0.7556
38.158,0.0500,0.4376,0.9623,0.1852,0.8692,0.3508,0.7710
38.205,0.0500,0.4376,0.9778,0.1852,0.8847,0.3508,0.7866
38.252,0.0500,0.4376,0.9931,0.1852,0.9002,0.3508,0.8022
38.300,0.0500,0.4376,1.0086,0.1852,0.9157,0.3508,0.8178
38.347,0.0500,0.1852,0.9311,0.3508,0.8332,0.5507,0.7486
38.409,0.0500,0.1852,0.9515,0.3508,0.8537,0.5507,0.7692
38.456,0.0500,0.1852,0.9668,0.3508,0.8690,0.5507,0.7846
38.503,0.0500,0.1852,0.9821,0.3508,0.8844,0.5507,0.8001
38.550,0.0500,0.1852,0.9976,0.3508,0.9000,0.5507,0.8158
38.596,0.0500,0.1852,1.0127,0.3508,0.9152,0.5507,0.8310
38.643,0.0500,0.3508,0.9306,0.5507,0.8465,0.5048,0.7579
38.690,0.0500,0.3508,0.9459,0.5507,0.8618,0.5048,0.7734
38.736,0.0731,0.3508,0.9611,0.5507,0.8771,0.5048,0.7887
38.782,0.0963,0.3508,0.9763,0.5507,0.8924,0.5048,0.8041
38.844,0.1272,0.3508,0.9967,0.5507,0.9129,0.5048,0.8246
38.906,0.1582,0.3508,1.0170,0.5507,0.9333,0.5048,0.8451
38.952,0.1813,0.5507,0.9486,0.5048,0.8605,0.5573,0.7655
39.014,0.1966,0.5507,0.9691,0.5048,0.8811,0.5573,0.7861
39.061,0.1966,0.5507,0.9847,0.5048,0.8967,0.5573,0.8018
39.109,0.1966,0.5507,1.0004,0.5048,0.9125,0.5573,0.8177
39.172,0.1966,0.5048,0.9333,0.5573,0.8386,0.9641,0.7535
39.220,0.1966,0.5048,0.9494,0.5573,0.8547,0.9641,0.7697
39.268,0.1966,0.5048,0.9652,0.5573,0.8706,0.9641,0.7857
39.315,0.1966,0.5048,0.9807,0.5573,0.8862,0.9641,0.8013
39.361,0.2198,0.5048,0.9961,0.5573,0.9016,0.9641,0.8168
39.408,0.2431,0.5048,1.0116,0.5573,0.9172,0.9641,0.8324
39.455,0.2512,0.5573,0.9327,0.9641,0.8480,0.7525,0.7560
39.516,0.2512,0.5573,0.9532,0.9641,0.8686,0.7525,0.7766
39.579,0.2512,0.5573,0.9741,0.9641,0.8896,0.7525,0.7977
39.626,0.2512,0.5573,0.9898,0.9641,0.9053,0.7525,0.8135
39.687,0.2512,0.5573,1.0101,0.9641,0.9258,0.7525,0.8340
39.734,0.2512,0.9641,0.9416,0.7525,0.8499,0.0872,0.7693
39.781,0.2512,0.9641,0.9573,0.7525,0.8657,0.0872,0.7852
39.842,0.2512,0.9641,0.9778,0.7525,0.8862,0.0872,0.8058
39.889,0.2512,0.9641,0.9934,0.7525,0.9020,0.0872,0.8216
39.935,0.2512,0.9641,1.0088,0.7525,0.9174,0.0872,0.8371
39.982,0.2512,0.7525,0.9330,0.0872,0.8528,0.4871,0.7665
40.044,0.2512,0.7525,0.9538,0.0872,0.8737,0.4871,0.7875
40.090,0.2512,0.7525,0.9694,0.0872,0.8893,0.4871,0.8032
40.151,0.2512,0.7525,0.9900,0.0872,0.9100,0.4871,0.8239
40.215,0.2512,0.7525,1.0112,0.0872,0.9313,0.4871,0.8453
40.261,0.2512,0.0872,0.9470,0.4871,0.8611,0.7253,0.7804
40.310,0.2512,0.0872,0.9635,0.4871,0.8776,0.7253,0.7970
40.357,0.2746,0.0872,0.9792,0.4871,0.8934,0.7253,0.8129
40.412,0.2901,0.0872,0.9978,0.4871,0.9120,0.7253,0.8316
40.465,0.2901,0.0872,1.0158,0.4871,0.9301,0.7253,0.8497
40.512,0.2901,0.4871,0.9458,0.7253,0.8655,0.6654,0.7838
40.562,0.2998,0.4871,0.9629,0.7253,0.8826,0.6654,0.8009
40.605,0.3211,0.4871,0.9773,0.7253,0.8970,0.6654,0.8155
40.653,0.3452,0.4871,0.9936,0.7253,0.9134,0.6654,0.8319
40.699,0.3685,0.4871,1.0093,0.7253,0.9292,0.6654,0.8478
40.760,0.3988,0.7253,0.9498,0.6654,0.8685,0.1347,0.7856
40.823,0.4302,0.7253,0.9712,0.6654,0.8899,0.1347,0.8071
40.885,0.4612,0.7253,0.9922,0.6654,0.9110,0.1347,0.8282
40.947,0.4921,0.7253,1.0131,0.6654,0.9320,0.1347,0.8494
40.994,0.5160,0.6654,0.9484,0.1347,0.8658,0.1827,0.7885
41.040,0.5160,0.6654,0.9640,0.1347,0.8815,0.1827,0.8042
41.103,0.5160,0.6654,0.9855,0.1347,0.9030,0.1827,0.8259
41.150,0.5160,0.6654,1.0016,0.1347,0.9191,0.1827,0.8421
41.197,0.5311,0.6654,1.0173,0.1347,0.9350,0.1827,0.8579
41.243,0.5542,0.1347,0.9508,0.1827,0.8738,0.2161,0.7972
41.305,0.5853,0.1347,0.9721,0.1827,0.8952,0.2161,0.8186
41.368,0.6166,0.1347,0.9934,0.1827,0.9166,0.2161,0.8401
41.414,0.6397,0.1347,1.0093,0.1827,0.9325,0.2161,0.8560
41.460,0.6626,0.1827,0.9482,0.2161,0.8718,0.3540,0.7939
41.507,0.6862,0.1827,0.9644,0.2161,0.8881,0.3540,0.8101
41.554,0.6862,0.1827,0.9805,0.2161,0.9042,0.3540,0.8264
41.616,0.6862,0.1827,1.0017,0.2161,0.9255,0.3540,0.8477
41.662,0.6862,0.1827,1.0178,0.2161,0.9417,0.3540,0.8639
41.724,0.6862,0.2161,0.9630,0.3540,0.8854,0.4296,0.8103
41.772,0.6862,0.2161,0.9794,0.3540,0.9018,0.4296,0.8268
41.820,0.6862,0.2161,0.9959,0.3540,0.9183,0.4296,0.8434
41.880,0.6862,0.2161,1.0167,0.3540,0.9392,0.4296,0.8643
41.927,0.6862,0.3540,0.9552,0.4296,0.8804,0.0281,0.8086
41.989,0.6862,0.3540,0.9768,0.4296,0.9021,0.0281,0.8304
42.052,0.6862,0.3540,0.9985,0.4296,0.9238,0.0281,0.8522
42.098,0.6862,0.3540,1.0146,0.4296,0.9400,0.0281,0.8684
42.146,0.6862,0.4296,0.9564,0.0281,0.8849,0.1240,0.8066
42.193,0.6862,0.4296,0.9726,0.0281,0.9012,0.1240,0.8229
42.252,0.7009,0.4296,0.9932,0.0281,0.9218,0.1240,0.8436
42.287,0.7182,0.4296,1.0052,0.0281,0.9339,0.1240,0.8558
42.351,0.7502,0.0281,0.9562,0.1240,0.8781,0.9028,0.8105
42.397,0.7502,0.0281,0.9725,0.1240,0.8944,0.9028,0.8269
42.444,0.7502,0.0281,0.9887,0.1240,0.9108,0.9028,0.8433
42.507,0.7502,0.0281,1.0105,0.1240,0.9326,0.9028,0.8652
42.553,0.7502,0.1240,0.9487,0.9028,0.8813,0.5717,0.8129
42.614,0.7502,0.1240,0.9700,0.9028,0.9026,0.5717,0.8343
42.661,0.7502,0.1240,0.9865,0.9028,0.9192,0.5717,0.8509
42.707,0.7502,0.1240,1.0025,0.9028,0.9353,0.5717,0.8670
42.760,0.7400,0.9028,0.9538,0.5717,0.8855,0.5441,0.8081
42.816,0.7122,0.9028,0.9733,0.5717,0.9051,0.5441,0.8278
42.862,0.7122,0.9028,0.9897,0.5717,0.9216,0.5441,0.8443
42.910,0.7122,0.9028,1.0064,0.5717,0.9384,0.5441,0.8611
42.971,0.7122,0.5717,0.9598,0.5441,0.8826,0.3008,0.8171
43.020,0.7122,0.5717,0.9770,0.5441,0.8999,0.3008,0.8344
43.067,0.7122,0.5717,0.9932,0.5441,0.9162,0.3008,0.8508
43.114,0.7122,0.5717,1.0099,0.5441,0.9328,0.3008,0.8675
43.162,0.7122,0.5441,0.9497,0.3008,0.8844,0.9042,0.8098
43.223,0.7122,0.5441,0.9712,0.3008,0.9059,0.9042,0.8314
43.284,0.7122,0.5441,0.9926,0.3008,0.9274,0.9042,0.8530
43.330,0.7122,0.5441,1.0090,0.3008,0.9439,0.9042,0.8695
43.376,0.7122,0.3008,0.9600,0.9042,0.8857,0.0755,0.8112
43.438,0.7122,0.3008,0.9820,0.9042,0.9077,0.0755,0.8333
43.484,0.7122,0.3008,0.9982,0.9042,0.9240,0.0755,0.8496
43.530,0.7122,0.3008,1.0146,0.9042,0.9405,0.0755,0.8661
43.577,0.7122,0.9042,0.9569,0.0755,0.8826,0.9581,0.8072
43.624,0.7122,0.9042,0.9737,0.0755,0.8994,0.9581,0.8241
43.671,0.7122,0.9042,0.9904,0.0755,0.9162,0.9581,0.8409
43.717,0.7041,0.9042,1.0067,0.0755,0.9326,0.9581,0.8573
43.764,0.6807,0.0755,0.9492,0.9581,0.8740,0.2906,0.8048
43.810,0.6577,0.0755,0.9655,0.9581,0.8903,0.2906,0.8212
43.872,0.6266,0.0755,0.9877,0.9581,0.9125,0.2906,0.8435
43.920,0.6266,0.0755,1.0045,0.9581,0.9294,0.2906,0.8604
43.966,0.6266,0.9581,0.9460,0.2906,0.8771,0.3504,0.8072
44.014,0.6266,0.9581,0.9631,0.2906,0.8942,0.3504,0.8243
44.061,0.6184,0.9581,0.9799,0.2906,0.9110,0.3504,0.8412
44.108,0.5951,0.9581,0.9965,0.2906,0.9277,0.3504,0.8579
44.155,0.5716,0.9581,1.0132,0.2906,0.9445,0.3504,0.8748
44.201,0.5635,0.2906,0.9608,0.3504,0.8911,0.1725,0.8154
44.263,0.5404,0.2906,0.9832,0.3504,0.9136,0.1725,0.8379
44.312,0.5161,0.2906,1.0005,0.3504,0.9310,0.1725,0.8553
44.360,0.5080,0.2906,1.0178,0.3504,0.9483,0.1725,0.8728
44.406,0.5080,0.3504,0.9649,0.1725,0.8894,0.6328,0.8243
44.454,0.5080,0.3504,0.9821,0.1725,0.9066,0.6328,0.8415
44.501,0.5080,0.3504,0.9987,0.1725,0.9233,0.6328,0.8583
44.538,0.4975,0.3504,1.0121,0.1725,0.9367,0.6328,0.8717
44.593,0.4701,0.1725,0.9564,0.6328,0.8915,0.3028,0.8151
44.639,0.4701,0.1725,0.9730,0.6328,0.9081,0.3028,0.8317
44.685,0.4701,0.1725,0.9895,0.6328,0.9246,0.3028,0.8483
44.746,0.4701,0.1725,1.0113,0.6328,0.9465,0.3028,0.8702
44.793,0.4701,0.6328,0.9635,0.3028,0.8873,0.1637,0.8210
44.855,0.4701,0.6328,0.9860,0.3028,0.9098,0.1637,0.8436
44.902,0.4701,0.6328,1.0030,0.3028,0.9268,0.1637,0.8607
44.950,0.4701,0.3028,0.9442,0.1637,0.8781,0.8071,0.8076
45.012,0.4701,0.3028,0.9665,0.1637,0.9005,0.8071,0.8300
45.059,0.4701,0.3028,0.9835,0.1637,0.9175,0.8071,0.8471
45.106,0.4701,0.3028,1.0004,0.1637,0.9345,0.8071,0.8641
45.168,0.4701,0.1637,0.9570,0.8071,0.8867,0.6865,0.8102
45.215,0.4701,0.1637,0.9742,0.8071,0.9040,0.6865,0.8275
45.262,0.4701,0.1637,0.9912,0.8071,0.9210,0.6865,0.8446
45.309,0.4701,0.1637,1.0081,0.8071,0.9379,0.6865,0.8616
45.356,0.4701,0.8071,0.9551,0.6865,0.8788,0.0797,0.8069
45.402,0.4701,0.8071,0.9719,0.6865,0.8956,0.0797,0.8238
45.450,0.4701,0.8071,0.9890,0.6865,0.9129,0.0797,0.8410
45.496,0.4701,0.8071,1.0058,0.6865,0.9297,0.0797,0.8579
45.544,0.4701,0.6865,0.9474,0.0797,0.8757,0.3590,0.8042
45.590,0.4928,0.6865,0.9640,0.0797,0.8924,0.3590,0.8209
45.637,0.5163,0.6865,0.9811,0.0797,0.9095,0.3590,0.8381
45.698,0.5469,0.6865,1.0034,0.0797,0.9318,0.3590,0.8605
45.761,0.5784,0.0797,0.9549,0.3590,0.8837,0.4509,0.8073
45.824,0.6098,0.0797,0.9778,0.3590,0.9066,0.4509,0.8304
45.885,0.6404,0.0797,1.0002,0.3590,0.9291,0.4509,0.8529
45.946,0.6708,0.3590,0.9514,0.4509,0.8753,0.3090,0.8030
45.993,0.6945,0.3590,0.9687,0.4509,0.8926,0.3090,0.8204
46.056,0.7026,0.3590,0.9916,0.4509,0.9156,0.3090,0.8434
46.118,0.7026,0.3590,1.0145,0.4509,0.9386,0.3090,0.8665
46.164,0.7026,0.4509,0.9555,0.3090,0.8835,0.5171,0.8053
46.211,0.7026,0.4509,0.9728,0.3090,0.9008,0.5171,0.8226
46.258,0.7026,0.4509,0.9900,0.3090,0.9180,0.5171,0.8399
46.319,0.7026,0.4509,1.0123,0.3090,0.9404,0.5171,0.8624
46.382,0.7026,0.3090,0.9636,0.5171,0.8857,0.3337,0.8070
46.430,0.7026,0.3090,0.9816,0.5171,0.9037,0.3337,0.8250
46.492,0.7026,0.3090,1.0044,0.5171,0.9265,0.3337,0.8479
46.539,0.7026,0.5171,0.9438,0.3337,0.8653,0.5621,0.7916
46.586,0.7026,0.5171,0.9612,0.3337,0.8827,0.5621,0.8090
46.632,0.7026,0.5171,0.9784,0.3337,0.9000,0.5621,0.8263
46.678,0.7026,0.5171,0.9954,0.3337,0.9170,0.5621,0.8435
46.725,0.7026,0.5171,1.0128,0.3337,0.9345,0.5621,0.8609
46.772,0.7026,0.3337,0.9517,0.5621,0.8782,0.1994,0.8053
46.819,0.7026,0.3337,0.9691,0.5621,0.8957,0.1994,0.8228
46.881,0.7026,0.3337,0.9923,0.5621,0.9189,0.1994,0.8461
46.928,0.7026,0.3337,1.0096,0.5621,0.9363,0.1994,0.8636
46.975,0.7026,0.5621,0.9537,0.1994,0.8810,0.1159,0.7974
47.021,0.6796,0.5621,0.9708,0.1994,0.8982,0.1159,0.8146
47.082,0.6491,0.5621,0.9936,0.1994,0.9210,0.1159,0.8375
47.144,0.6179,0.5621,1.0168,0.1994,0.9442,0.1159,0.8608
47.190,0.5948,0.1994,0.9614,0.1159,0.8781,0.8945,0.8101
47.252,0.5642,0.1994,0.9842,0.1159,0.9010,0.8945,0.8330
47.300,0.5399,0.1994,1.0024,0.1159,0.9192,0.8945,0.8513
47.362,0.5091,0.1159,0.9422,0.8945,0.8744,0.7514,0.8002
47.409,0.4857,0.1159,0.9597,0.8945,0.8919,0.7514,0.8178
47.457,0.4614,0.1159,0.9779,0.8945,0.9102,0.7514,0.8361
47.519,0.4305,0.1159,1.0010,0.8945,0.9333,0.7514,0.8593
47.567,0.4063,0.8945,0.9515,0.7514,0.8775,0.5954,0.7979
47.627,0.3765,0.8945,0.9739,0.7514,0.8999,0.5954,0.8203
47.690,0.3765,0.8945,0.9974,0.7514,0.9235,0.5954,0.8440
47.736,0.3765,0.8945,1.0146,0.7514,0.9408,0.5954,0.8614
47.784,0.3765,0.7514,0.9589,0.5954,0.8795,0.5361,0.7994
47.846,0.3765,0.7514,0.9823,0.5954,0.9030,0.5361,0.8229
47.908,0.3765,0.7514,1.0057,0.5954,0.9264,0.5361,0.8464
47.955,0.3765,0.5954,0.9441,0.5361,0.8642,0.8082,0.7897
48.003,0.3765,0.5954,0.9620,0.5361,0.8822,0.8082,0.8077
48.050,0.3765,0.5954,0.9798,0.5361,0.8999,0.8082,0.8255
48.096,0.3765,0.5954,0.9973,0.5361,0.9175,0.8082,0.8431
48.143,0.3765,0.5954,1.0149,0.5361,0.9351,0.8082,0.8608
48.205,0.3765,0.5361,0.9588,0.8082,0.8845,0.9099,0.8101
48.268,0.3765,0.5361,0.9823,0.8082,0.9082,0.9099,0.8338
48.315,0.3765,0.5361,1.0002,0.8082,0.9261,0.9099,0.8517
48.362,0.3765,0.5361,1.0182,0.8082,0.9441,0.9099,0.8698
48.408,0.3765,0.8082,0.9615,0.9099,0.8873,0.8815,0.8074
48.456,0.3765,0.8082,0.9795,0.9099,0.9053,0.8815,0.8255
48.502,0.3765,0.8082,0.9970,0.9099,0.9228,0.8815,0.8430
48.563,0.3765,0.9099,0.9462,0.8815,0.8664,0.9063,0.7967
48.609,0.3765,0.9099,0.9637,0.8815,0.8841,0.9063,0.8144
48.671,0.3765,0.9099,0.9873,0.8815,0.9077,0.9063,0.8381
48.718,0.3765,0.9099,1.0051,0.8815,0.9255,0.9063,0.8559
48.765,0.3765,0.8815,0.9435,0.9063,0.8740,0.5564,0.7989
48.829,0.3765,0.8815,0.9677,0.9063,0.8983,0.5564,0.8232
48.891,0.3765,0.8815,0.9915,0.9063,0.9221,0.5564,0.8471
48.939,0.3765,0.8815,1.0096,0.9063,0.9402,0.5564,0.8653
49.001,0.3765,0.9063,0.9641,0.5564,0.8892,0.7637,0.8080
49.064,0.3765,0.9063,0.9882,0.5564,0.9134,0.7637,0.8323
49.111,0.3765,0.9063,1.0062,0.5564,0.9314,0.7637,0.8503
49.172,0.3765,0.5564,0.9547,0.7637,0.8737,0.1211,0.7986
49.234,0.3765,0.5564,0.9785,0.7637,0.8976,0.1211,0.8226
49.281,0.3765,0.5564,0.9966,0.7637,0.9157,0.1211,0.8408
49.328,0.3765,0.5564,1.0146,0.7637,0.9338,0.1211,0.8589
49.375,0.3765,0.7637,0.9516,0.1211,0.8768,0.6495,0.7953
49.436,0.3765,0.7637,0.9754,0.1211,0.9006,0.6495,0.8192
49.500,0.3531,0.7637,0.9997,0.1211,0.9250,0.6495,0.8436
49.562,0.3531,0.1211,0.9491,0.6495,0.8678,0.1041,0.7906
49.609,0.3531,0.1211,0.9673,0.6495,0.8861,0.1041,0.8089
49.656,0.3531,0.1211,0.9851,0.6495,0.9039,0.1041,0.8268
49.703,0.3531,0.1211,1.0032,0.6495,0.9220,0.1041,0.8449
49.765,0.3531,0.6495,0.9461,0.1041,0.8690,0.2432,0.7990
49.812,0.3531,0.6495,0.9643,0.1041,0.8873,0.2432,0.8172
49.860,0.3531,0.6495,0.9831,0.1041,0.9061,0.2432,0.8361
49.906,0.3531,0.6495,1.0008,0.1041,0.9239,0.2432,0.8540
49.953,0.3531,0.1041,0.9420,0.2432,0.8721,0.4745,0.7899
50.000,0.3531,0.1041,0.9601,0.2432,0.8903,0.4745,0.8082
50.061,0.3531,0.1041,0.9838,0.2432,0.9140,0.4745,0.8320
50.108,0.3531,0.1041,1.0021,0.2432,0.9324,0.4745,0.8504
50.155,0.3531,0.2432,0.9506,0.4745,0.8687,0.6759,0.7854
50.216,0.3531,0.2432,0.9742,0.4745,0.8924,0.6759,0.8092
50.279,0.3531,0.2432,0.9988,0.4745,0.9170,0.6759,0.8339
50.341,0.3531,0.4745,0.9410,0.6759,0.8580,0.8983,0.7809
50.404,0.3531,0.4745,0.9654,0.6759,0.8825,0.8983,0.8055
50.448,0.3671,0.4745,0.9827,0.6759,0.8997,0.8983,0.8228
50.497,0.3916,0.4745,1.0018,0.6759,0.9189,0.8983,0.8420
50.544,0.4153,0.6759,0.9373,0.8983,0.8605,0.0835,0.7832
50.591,0.4387,0.6759,0.9556,0.8983,0.8788,0.0835,0.8016
50.639,0.4628,0.6759,0.9744,0.8983,0.8977,0.0835,0.8205
50.686,0.4628,0.6759,0.9927,0.8983,0.9160,0.0835,0.8388
50.734,0.4628,0.6759,1.0114,0.8983,0.9348,0.0835,0.8576
50.781,0.4628,0.8983,0.9531,0.0835,0.8760,0.0355,0.7932
50.827,0.4628,0.8983,0.9714,0.0835,0.8943,0.0355,0.8116
50.889,0.4628,0.8983,0.9956,0.0835,0.9186,0.0355,0.8359
50.936,0.4628,0.8983,1.0141,0.0835,0.9372,0.0355,0.8545
50.984,0.4783,0.0835,0.9559,0.0355,0.8733,0.1143,0.7949
51.030,0.5015,0.0835,0.9741,0.0355,0.8916,0.1143,0.8132
51.078,0.5015,0.0835,0.9927,0.0355,0.9102,0.1143,0.8319
51.141,0.5015,0.0835,1.0174,0.0355,0.9349,0.1143,0.8567
51.187,0.5015,0.0355,0.9531,0.1143,0.8750,0.3735,0.8026
51.234,0.5015,0.0355,0.9717,0.1143,0.8936,0.3735,0.8213
51.295,0.5015,0.0355,0.9957,0.1143,0.9176,0.3735,0.8454
51.342,0.5015,0.0355,1.0141,0.1143,0.9361,0.3735,0.8639
51.389,0.5015,0.1143,0.9547,0.3735,0.8825,0.6754,0.7987
51.435,0.5015,0.1143,0.9730,0.3735,0.9009,0.6754,0.8172
51.482,0.5015,0.1143,0.9916,0.3735,0.9195,0.6754,0.8358
51.530,0.5015,0.1143,1.0103,0.3735,0.9383,0.6754,0.8546
51.579,0.5015,0.3735,0.9577,0.6754,0.8740,0.0268,0.7954
51.640,0.5015,0.3735,0.9820,0.6754,0.8984,0.0268,0.8199
51.687,0.5015,0.3735,1.0005,0.6754,0.9169,0.0268,0.8385
51.733,0.5015,0.6754,0.9354,0.0268,0.8570,0.9154,0.7787
51.779,0.5015,0.6754,0.9537,0.0268,0.8753,0.9154,0.7971
51.841,0.5015,0.6754,0.9780,0.0268,0.8997,0.9154,0.8216
51.887,0.5015,0.6754,0.9963,0.0268,0.9181,0.9154,0.8400
51.934,0.5015,0.6754,1.0151,0.0268,0.9369,0.9154,0.8589
51.981,0.5015,0.0268,0.9554,0.9154,0.8774,0.7249,0.7921
52.042,0.5015,0.0268,0.9798,0.9154,0.9019,0.7249,0.8167
52.088,0.5015,0.0268,0.9980,0.9154,0.9201,0.7249,0.8350
52.135,0.5015,0.0268,1.0166,0.9154,0.9388,0.7249,0.8537
52.181,0.5015,0.9154,0.9574,0.7249,0.8724,0.3323,0.7936
52.228,0.5015,0.9154,0.9762,0.7249,0.8912,0.3323,0.8125
52.274,0.5244,0.9154,0.9945,0.7249,0.9095,0.3323,0.8309
52.321,0.5480,0.9154,1.0132,0.7249,0.9284,0.3323,0.8497
52.368,0.5712,0.7249,0.9469,0.3323,0.8683,0.5404,0.7834
52.414,0.5944,0.7249,0.9655,0.3323,0.8870,0.5404,0.8020
52.461,0.6179,0.7249,0.9843,0.3323,0.9058,0.5404,0.8209
52.509,0.6416,0.7249,1.0033,0.3323,0.9249,0.5404,0.8400
52.556,0.6651,0.3323,0.9437,0.5404,0.8589,0.1599,0.7731
52.603,0.6889,0.3323,0.9627,0.5404,0.8780,0.1599,0.7922
52.650,0.7121,0.3323,0.9814,0.5404,0.8967,0.1599,0.8110
52.696,0.7355,0.3323,1.0001,0.5404,0.9155,0.1599,0.8298
52.743,0.7590,0.5404,0.9344,0.1599,0.8488,0.2657,0.7743
52.803,0.7890,0.5404,0.9585,0.1599,0.8730,0.2657,0.7986
52.866,0.8056,0.5404,0.9837,0.1599,0.8982,0.2657,0.8239
52.913,0.8056,0.5404,1.0026,0.1599,0.9172,0.2657,0.8429
52.974,0.8056,0.1599,0.9416,0.2657,0.8674,0.1024,0.7872
53.021,0.8056,0.1599,0.9606,0.2657,0.8864,0.1024,0.8063
53.068,0.8056,0.1599,0.9796,0.2657,0.9055,0.1024,0.8253
53.114,0.8056,0.1599,0.9981,0.2657,0.9241,0.1024,0.8440
53.160,0.8056,0.1599,1.0168,0.2657,0.9428,0.1024,0.8628
53.207,0.8056,0.2657,0.9615,0.1024,0.8816,0.4309,0.7951
53.269,0.8056,0.2657,0.9866,0.1024,0.9067,0.4309,0.8203
53.330,0.8056,0.2657,1.0113,0.1024,0.9315,0.4309,0.8451
53.377,0.8056,0.1024,0.9504,0.4309,0.8641,0.6708,0.7840
53.439,0.8056,0.1024,0.9757,0.4309,0.8895,0.6708,0.8095
53.486,0.8056,0.1024,0.9948,0.4309,0.9086,0.6708,0.8286
53.549,0.8056,0.4309,0.9339,0.6708,0.8540,0.5543,0.7726
53.595,0.8056,0.4309,0.9528,0.6708,0.8729,0.5543,0.7915
53.659,0.8056,0.4309,0.9787,0.6708,0.8989,0.5543,0.8176
53.722,0.8056,0.4309,1.0045,0.6708,0.9247,0.5543,0.8435
53.769,0.8056,0.6708,0.9437,0.5543,0.8626,0.0424,0.7830
53.814,0.8056,0.6708,0.9623,0.5543,0.8812,0.0424,0.8016
53.876,0.8056,0.6708,0.9873,0.5543,0.9062,0.0424,0.8267
53.938,0.8056,0.6708,1.0126,0.5543,0.9316,0.0424,0.8521
53.985,0.8056,0.5543,0.9509,0.0424,0.8715,0.6257,0.7911
54.046,0.8056,0.5543,0.9757,0.0424,0.8964,0.6257,0.8160
54.094,0.8056,0.5543,0.9954,0.0424,0.9161,0.6257,0.8358
54.141,0.8056,0.5543,1.0145,0.0424,0.9353,0.6257,0.8550
54.203,0.8056,0.0424,0.9608,0.6257,0.8805,0.1315,0.7936
54.253,0.8056,0.0424,0.9809,0.6257,0.9007,0.1315,0.8138
54.299,0.8056,0.0424,1.0000,0.6257,0.9199,0.1315,0.8330
54.345,0.8056,0.6257,0.9387,0.1315,0.8519,0.7704,0.7708
54.394,0.8056,0.6257,0.9587,0.1315,0.8719,0.7704,0.7909
54.441,0.7975,0.6257,0.9780,0.1315,0.8912,0.7704,0.8102
54.487,0.7744,0.6257,0.9969,0.1315,0.9103,0.7704,0.8293
54.548,0.7441,0.1315,0.9352,0.7704,0.8543,0.3140,0.7659
54.609,0.7133,0.1315,0.9605,0.7704,0.8797,0.3140,0.7914
54.658,0.6888,0.1315,0.9806,0.7704,0.8998,0.3140,0.8116
54.705,0.6652,0.1315,1.0001,0.7704,0.9193,0.3140,0.8311
54.768,0.6340,0.7704,0.9450,0.3140,0.8569,0.1985,0.7695
54.814,0.6340,0.7704,0.9641,0.3140,0.8761,0.1985,0.7887
54.861,0.6340,0.7704,0.9836,0.3140,0.8956,0.1985,0.8083
54.908,0.6492,0.7704,1.0027,0.3140,0.9148,0.1985,0.8276
54.954,0.6725,0.3140,0.9341,0.1985,0.8469,0.5088,0.7585
55.003,0.6968,0.3140,0.9542,0.1985,0.8671,0.5088,0.7787
55.050,0.7119,0.3140,0.9734,0.1985,0.8863,0.5088,0.7980
55.095,0.7119,0.3140,0.9922,0.1985,0.9052,0.5088,0.8170
55.156,0.7119,0.3140,1.0173,0.1985,0.9303,0.5088,0.8422
55.203,0.7119,0.1985,0.9498,0.5088,0.8617,0.8175,0.7744
55.265,0.7119,0.1985,0.9755,0.5088,0.8875,0.8175,0.8003
55.311,0.7119,0.1985,0.9948,0.5088,0.9068,0.8175,0.8197
55.359,0.7119,0.1985,1.0144,0.5088,0.9264,0.8175,0.8393
55.404,0.6890,0.5088,0.9455,0.8175,0.8584,0.5407,0.7689
55.452,0.6890,0.5088,0.9654,0.8175,0.8784,0.5407,0.7889
55.499,0.6890,0.5088,0.9850,0.8175,0.8980,0.5407,0.8086
55.546,0.6890,0.5088,1.0044,0.8175,0.9175,0.5407,0.8282
55.608,0.6890,0.8175,0.9432,0.5407,0.8540,0.3398,0.7643
55.655,0.6890,0.8175,0.9629,0.5407,0.8737,0.3398,0.7840
55.703,0.6890,0.8175,0.9827,0.5407,0.8935,0.3398,0.8039
55.766,0.6890,0.8175,1.0089,0.5407,0.9198,0.3398,0.8303
55.812,0.6890,0.5407,0.9392,0.3398,0.8498,0.4629,0.7681
